[t,theta1(t),theta2(t)] 
[2.1849999999999756, -0.12487423316349332, 0.05734548726326102] 
[2.1899999999999755, -0.12584386780319418, 0.05627053452372229] 
[2.1949999999999754, -0.12674046923055768, 0.05510980704129722] 
[2.1999999999999753, -0.12756386894530736, 0.05386344443393957] 
[2.204999999999975, -0.1283139446198532, 0.05253164874679215] 
[2.209999999999975, -0.128990620249817, 0.05111468449846945] 
[2.214999999999975, -0.12959386633489797, 0.04961287877181048] 
[2.219999999999975, -0.1301237000890825, 0.04802662134815287] 
[2.2249999999999748, -0.130580185678815, 0.04635636488363271] 
[2.2299999999999747, -0.13096343448736006, 0.044602625125465215] 
[2.2349999999999746, -0.13127360540319735, 0.042765981165608945] 
[2.2399999999999745, -0.13151090512990174, 0.04084707572866211] 
[2.2449999999999743, -0.1316755885145728, 0.0388466154902844] 
[2.2499999999999742, -0.13176795889149007, 0.03676537142188301] 
[2.254999999999974, -0.13178836843728609, 0.034604179156749] 
[2.259999999999974, -0.13173721853354844, 0.032363939372281755] 
[2.264999999999974, -0.1316149601323874, 0.030045618182398502] 
[2.269999999999974, -0.13142209412013997, 0.02765024753369465] 
[2.2749999999999737, -0.13115917167402596, 0.025178925598404196] 
[2.2799999999999736, -0.13082679460623164, 0.022632817156710883] 
[2.2849999999999735, -0.1304256156895727, 0.02001315396048561] 
[2.2899999999999734, -0.1299563389585879, 0.01732123507007903] 
[2.2949999999999733, -0.12941971997963933, 0.014558427155386362] 
[2.299999999999973, -0.12881656608334974, 0.01172616475203046] 
[2.304999999999973, -0.12814773655249898, 0.008825950463186178] 
[2.309999999999973, -0.1274141427583321, 0.005859355097301177] 
[2.314999999999973, -0.12661674823810887, 0.00282801773176295] 
[2.3199999999999728, -0.12575656870665297, -0.0002663543075732411] 
[2.3249999999999726, -0.1248346719946438, -0.0034219855611381544] 
[2.3299999999999725, -0.12385217790644105, -0.00663703265479869] 
[2.3349999999999724, -0.12281025799034584, -0.009909584633398513] 
[2.3399999999999723, -0.12171013521438794, -0.0132376634184638] 
[2.344999999999972, -0.12055308354098959, -0.01661922439952415] 
[2.349999999999972, -0.11934042739419694, -0.02005215716806414] 
[2.354999999999972, -0.11807354101359205, -0.02353428640257255] 
[2.359999999999972, -0.11675384768950403, -0.027063372912491387] 
[2.364999999999972, -0.11538281887472703, -0.0306371148480848] 
[2.3699999999999717, -0.11396197316862486, -0.0342531490823492] 
[2.3749999999999716, -0.11249287517025548, -0.037909052770073545] 
[2.3799999999999715, -0.11097713419797832, -0.041602345088037375] 
[2.3849999999999714, -0.10941640287390973, -0.04533048915911081] 
[2.3899999999999713, -0.10781237557255886, -0.04909089416170451] 
[2.394999999999971, -0.10616678673399976, -0.05288091762462012] 
[2.399999999999971, -0.10448140904300596, -0.05669786790588637] 
[2.404999999999971, -0.10275805147667902, -0.060539006852648375] 
[2.409999999999971, -0.10099855722423026, -0.06440155263762565] 
[2.4149999999999707, -0.09920480148371089, -0.06828268276608669] 
[2.4199999999999706, -0.09737868914161533, -0.07217953724572536] 
[2.4249999999999705, -0.09552215234239009, -0.07608922191028793] 
[2.4299999999999704, -0.09363714795594949, -0.0800088118863124] 
[2.4349999999999703, -0.0917256549523156, -0.08393535519092415] 
[2.43999999999997, -0.08978967169344468, -0.08786587644730776] 
[2.44499999999997, -0.08783121315316351, -0.09179738070326325] 
[2.44999999999997, -0.08585230807690118, -0.0957268573371769] 
[2.45499999999997, -0.08385499609355156, -0.0996512840348089] 
[2.4599999999999698, -0.08184132479233018, -0.10356763081953906] 
[2.4649999999999697, -0.07981334677788454, -0.10747286411812934] 
[2.4699999999999696, -0.07777311671717403, -0.11136395084366905] 
[2.4749999999999694, -0.07572268839174981, -0.11523786247717105] 
[2.4799999999999693, -0.07366411176903266, -0.11909157912928925] 
[2.4849999999999692, -0.07159943010601047, -0.12292209356382826] 
[2.489999999999969, -0.0695306770984576, -0.1267264151651116] 
[2.494999999999969, -0.06745987408832271, -0.13050157383185926] 
[2.499999999999969, -0.06538902734134676, -0.13424462378098684] 
[2.504999999999969, -0.06332012540626837, -0.1379526472456651] 
[2.5099999999999687, -0.06125513656616225, -0.14162275805305452] 
[2.5149999999999686, -0.0591960063915497, -0.14525210506833497] 
[2.5199999999999685, -0.057144655403934215, -0.1488378754929697] 
[2.5249999999999684, -0.05510297685736441, -0.15237729800654942] 
[2.5299999999999683, -0.05307283464452697, -0.15586764574304] 
[2.534999999999968, -0.05105606133274068, -0.15930623909378] 
[2.539999999999968, -0.04905445633407374, -0.16269044833112292] 
[2.544999999999968, -0.04706978421265742, -0.1660176960481698] 
[2.549999999999968, -0.045103773131133014, -0.1692854594115742] 
[2.5549999999999677, -0.043158113437060386, -0.17249127222590047] 
[2.5599999999999676, -0.04123445638904798, -0.17563272680946426] 
[2.5649999999999675, -0.03933441302134594, -0.17870747568296358] 
[2.5699999999999674, -0.03745955314468679, -0.18171323307350845] 
[2.5749999999999673, -0.035611404480268886, -0.1846477762378641] 
[2.579999999999967, -0.033791451922963574, -0.18750894660983008] 
[2.584999999999967, -0.03200113692909204, -0.19029465077767788] 
[2.589999999999967, -0.030241857023465386, -0.19300286129845837] 
[2.594999999999967, -0.0285149654198134, -0.19563161735676632] 
[2.599999999999967, -0.026821770748243746, -0.1981790252762102] 
[2.6049999999999667, -0.025163536882973243, -0.20064325889238452] 
[2.6099999999999666, -0.02354148286325409, -0.203022559796581] 
[2.6149999999999665, -0.02195678290017758, -0.20531523745980787] 
[2.6199999999999664, -0.020410566461872007, -0.20751966924691947] 
[2.6249999999999662, -0.018903918429515512, -0.20963430033079666] 
[2.629999999999966, -0.01743787931655376, -0.21165764351656952] 
[2.634999999999966, -0.016013445543541078, -0.21358827898584443] 
[2.639999999999966, -0.014631569761106383, -0.2154248539707957] 
[2.644999999999966, -0.013293161213676394, -0.21716608236781457] 
[2.6499999999999657, -0.011999086136762576, -0.2188107443001848] 
[2.6549999999999656, -0.010750168180829323, -0.2203576856389792] 
[2.6599999999999655, -0.009547188855003986, -0.22180581749105552] 
[2.6649999999999654, -0.00839088798415928, -0.22315411566267723] 
[2.6699999999999653, -0.007281964173190663, -0.2244016201069034] 
[2.674999999999965, -0.006221075272621239, -0.2255474343624864] 
[2.679999999999965, -0.005208838839990434, -0.22659072499159327] 
[2.684999999999965, -0.004245832591816844, -0.22753072102322988] 
[2.689999999999965, -0.003332594841266912, -0.22836671340880133] 
[2.6949999999999648, -0.002469624917006953, -0.2290980544957912] 
[2.6999999999999647, -0.0016573835590641536, -0.22972415752508848] 
[2.7049999999999645, -0.0008962932878706647, -0.23024449615703713] 
[2.7099999999999644, -0.00018673874301239444, -0.23065860403083244] 
[2.7149999999999643, 0.00047093301145063253, -0.2309660743614394] 
[2.7199999999999642, 0.0010764122178831097, -0.23116655957776475] 
[2.724999999999964, 0.0016294261946442775, -0.23125977100537587] 
[2.729999999999964, 0.002129739146445128, -0.23124547859662564] 
[2.734999999999964, 0.0025771520172774387, -0.23112351071061357] 
[2.739999999999964, 0.002971502387370326, -0.23089375394498984] 
[2.7449999999999637, 0.00331266441530396, -0.23055615302118757] 
[2.7499999999999636, 0.0036005488260860627, -0.23011071072425174] 
[2.7549999999999635, 0.0038351029456741167, -0.22955748789801672] 
[2.7599999999999634, 0.004016310782103943, -0.22889660349596888] 
[2.7649999999999633, 0.004144193153062596, -0.22812823468771462] 
[2.769999999999963, 0.0042188078594194494, -0.2272526170205556] 
[2.774999999999963, 0.004240249903902975, -0.22627004463525097] 
[2.779999999999963, 0.004208651753781213, -0.22518087053461944] 
[2.784999999999963, 0.004124183646070526, -0.22398550690320215] 
[2.7899999999999627, 0.003987053933459212, -0.22268442547576725] 
[2.7949999999999626, 0.0037975094687894536, -0.22127815795199016] 
[2.7999999999999625, 0.0035558360255926098, -0.21976729645418877] 
[2.8049999999999624, 0.0032623587518187773, -0.21815249402452871] 
[2.8099999999999623, 0.00291744265354221, -0.2164344651576424] 
[2.814999999999962, 0.002521493105059857, -0.21461398636412563] 
[2.819999999999962, 0.002074956381431852, -0.21269189675988984] 
[2.824999999999962, 0.0015783202091413393, -0.21066909867585587] 
[2.829999999999962, 0.0010321143301780947, -0.2085465582819807] 
[2.8349999999999618, 0.0004369110744779283, -0.2063253062191129] 
[2.8399999999999617, -0.00020667406471977685, -0.20400643823167916] 
[2.8449999999999616, -0.0008979818583979849, -0.20159111579371777] 
[2.8499999999999615, -0.0016363087783279476, -0.19908056672029847] 
[2.8549999999999613, -0.0024209064491739025, -0.1964760857559075] 
[2.8599999999999612, -0.003250981122960403, -0.19377903513093828] 
[2.864999999999961, -0.004125693183029528, -0.19099084507701689] 
[2.869999999999961, -0.005044156684891663, -0.18811301429151547] 
[2.874999999999961, -0.0060054389416175505, -0.18514711034127365] 
[2.879999999999961, -0.0070085601616249335, -0.18209476999526433] 
[2.8849999999999607, -0.008052493146874269, -0.1789576994757166] 
[2.8899999999999606, -0.009136163059598312, -0.17573767461705136] 
[2.8949999999999605, -0.010258447265743426, -0.17243654092190494] 
[2.8999999999999604, -0.011418175263289934, -0.16905621350352026] 
[2.9049999999999603, -0.012614128703538474, -0.16559867690388322] 
[2.90999999999996, -0.013845041513293273, -0.16206598477718068] 
[2.91499999999996, -0.015109600125636152, -0.15846025942846553] 
[2.91999999999996, -0.016406443826662207, -0.15478369119783655] 
[2.92499999999996, -0.017734165225135573, -0.15103853768098627] 
[2.9299999999999597, -0.01909131085151867, -0.14722712277763755] 
[2.9349999999999596, -0.020476381892229147, -0.14335183556018644] 
[2.9399999999999595, -0.021887835064285262, -0.13941512895579122] 
[2.9449999999999594, -0.0233240836347136, -0.13541951823619675] 
[2.9499999999999593, -0.024783498588216307, -0.13136757931075377] 
[2.954999999999959, -0.02626440994563249, -0.12726194681937938] 
[2.959999999999959, -0.02776510823468715, -0.12310531202359712] 
[2.964999999999959, -0.029283846113409038, -0.11890042049528371] 
[2.969999999999959, -0.030818840145426813, -0.1146500696043188] 
[2.974999999999959, -0.03236827272513225, -0.11035710580796827] 
[2.9799999999999587, -0.0339302941494446, -0.1060244217465126] 
[2.9849999999999586, -0.03550302483163593, -0.10165495315133787] 
[2.9899999999999585, -0.03708455765140019, -0.09725167557341702] 
[2.9949999999999584, -0.038672960434086696, -0.09281760094179763] 
[2.9999999999999583, -0.040266278550788716, -0.08835577396335695] 
[3.004999999999958, -0.041862537629799655, -0.08386926837665906] 
[3.009999999999958, -0.04345974636884005, -0.07936118307422799] 
[3.014999999999958, -0.045055899436436564, -0.0748346381089114] 
[3.019999999999958, -0.04664898044991616, -0.0702927706012281] 
[3.0249999999999577, -0.04823696501667989, -0.06573873056564837] 
[3.0299999999999576, -0.04981782382475514, -0.061175676674631925] 
[3.0349999999999575, -0.051389525768104134, -0.056606771979925835] 
[3.0399999999999574, -0.05295004109179962, -0.05203517961109461] 
[3.0449999999999573, -0.05449734454197194, -0.04746405847150589] 
[3.049999999999957, -0.05602941850538938, -0.042896558952024155] 
[3.054999999999957, -0.05754425612365603, -0.038335818682470574] 
[3.059999999999957, -0.05903986436729712, -0.03378495834049233] 
[3.064999999999957, -0.0605142670554445, -0.029247077536857354] 
[3.0699999999999568, -0.06196550780742828, -0.02472525079536062] 
[3.0749999999999567, -0.06339165291331313, -0.02022252364451122] 
[3.0799999999999566, -0.06479079411127718, -0.01574190883698192] 
[3.0849999999999564, -0.06616105126070343, -0.011286382711465837] 
[3.0899999999999563, -0.06750057490092118, -0.006858881710120172] 
[3.0949999999999562, -0.06880754868668189, -0.002462299063208292] 
[3.099999999999956, -0.07008019169266085, 0.0019005183490958507] 
[3.104999999999956, -0.07131676058052536, 0.0062267729494779505] 
[3.109999999999956, -0.07251555162338323, 0.010513719224294598] 
[3.114999999999956, -0.07367490258370411, 0.014758666287625238] 
[3.1199999999999557, -0.07479319444207341, 0.018958980245478478] 
[3.1249999999999556, -0.07586885297537892, 0.023112086358739188] 
[3.1299999999999555, -0.07690035018422757, 0.027215471005054673] 
[3.1349999999999554, -0.07788620557053333, 0.03126668344139151] 
[3.1399999999999553, -0.07882498726729298, 0.035263337370434134] 
[3.144999999999955, -0.07971531302356753, 0.03920311231532938] 
[3.149999999999955, -0.08055585104860404, 0.043083754808497944] 
[3.154999999999955, -0.08134532071986032, 0.046903079401326445] 
[3.159999999999955, -0.08208249316043051, 0.05065896950251781] 
[3.1649999999999547, -0.08276619169200858, 0.05434937805371029] 
[3.1699999999999546, -0.0833952921700718, 0.05797232805167632] 
[3.1749999999999545, -0.08396872320841493, 0.0615259129269834] 
[3.1799999999999544, -0.08448546630052356, 0.0650082967894434] 
[3.1849999999999543, -0.08494455584554271, 0.06841771455099942] 
[3.189999999999954, -0.08534507908678049, 0.07175247193690676] 
[3.194999999999954, -0.08568617597079004, 0.07501094539616385] 
[3.199999999999954, -0.08596703893510342, 0.07819158192214794] 
[3.204999999999954, -0.08618691263265264, 0.08129289879431845] 
[3.209999999999954, -0.08634509360081404, 0.08431348325167547] 
[3.2149999999999537, -0.08644092988285745, 0.08725199210841249] 
[3.2199999999999536, -0.08647382060937871, 0.09010715132188878] 
[3.2249999999999535, -0.08644321554704794, 0.09287775552267742] 
[3.2299999999999534, -0.08634861462172465, 0.09556266751602734] 
[3.2349999999999532, -0.08618956742267728, 0.09816081776362032] 
[3.239999999999953, -0.08596567269430709, 0.10067120385401443] 
[3.244999999999953, -0.0856765778214173, 0.10309288996964873] 
[3.249999999999953, -0.08532197831369374, 0.10542500635774904] 
[3.254999999999953, -0.0849016172946763, 0.1076667488119243] 
[3.2599999999999527, -0.08441528500010505, 0.10981737817068334] 
[3.2649999999999526, -0.08386281829012385, 0.11187621983853697] 
[3.2699999999999525, -0.08324410017942004, 0.11384266333478296] 
[3.2749999999999524, -0.08255905938897407, 0.11571616187450509] 
[3.2799999999999523, -0.08180766992268863, 0.11749623198575443] 
[3.284999999999952, -0.08098995067176491, 0.11918245316632234] 
[3.289999999999952, -0.08010596504929472, 0.12077446758296256] 
[3.294999999999952, -0.07915582065714251, 0.12227197981537447] 
[3.299999999999952, -0.07813966898679994, 0.1236747566467216] 
[3.3049999999999518, -0.07705770515551001, 0.12498262690192963] 
[3.3099999999999516, -0.07591016767857503, 0.12619548133448485] 
[3.3149999999999515, -0.07469733827838552, 0.12731327256193944] 
[3.3199999999999514, -0.07341954173033306, 0.12833601504982048] 
[3.3249999999999513, -0.0720771457453999, 0.1292637851431379] 
[3.329999999999951, -0.0706705608888515, 0.13009672114419032] 
[3.334999999999951, -0.06920024053409404, 0.1308350234348754] 
[3.339999999999951, -0.06766668085039795, 0.13147895464122672] 
[3.344999999999951, -0.06607042082282952, 0.13202883983741565] 
[3.349999999999951, -0.06441204230237664, 0.1324850667859811] 
[3.3549999999999507, -0.062692170083901, 0.13284808621057584] 
[3.3599999999999506, -0.060911472009197984, 0.13311841209705175] 
[3.3649999999999505, -0.0590706590920985, 0.13329662201824344] 
[3.3699999999999504, -0.05717048566220341, 0.1333833574773553] 
[3.3749999999999503, -0.05521174952350347, 0.13337932426440988] 
[3.37999999999995, -0.05319529212380628, 0.13328529281977894] 
[3.38499999999995, -0.05112199873056896, 0.13310209859839456] 
[3.38999999999995, -0.048992798608422344, 0.1328306424278288] 
[3.39499999999995, -0.046808665193373004, 0.13247189085304045] 
[3.3999999999999497, -0.04457061625838464, 0.1320268764602194] 
[3.4049999999999496, -0.042279714064774564, 0.1314966981718179] 
[3.4099999999999495, -0.03993706549361679, 0.13088252150454782] 
[3.4149999999999494, -0.03754382215112456, 0.13018557878184955] 
[3.4199999999999493, -0.035101180441795755, 0.12940716929210477] 
[3.424999999999949, -0.032610381602948824, 0.1285486593836815] 
[3.429999999999949, -0.03007271169415885, 0.12761148248776713] 
[3.434999999999949, -0.027489501535027425, 0.12659713905987263] 
[3.439999999999949, -0.024862126584690687, 0.1255071964308843] 
[3.4449999999999488, -0.02219200675649154, 0.12434328855860226] 
[3.4499999999999487, -0.01948060616131873, 0.12310711567084688] 
[3.4549999999999486, -0.016729432773251205, 0.1218004437914364] 
[3.4599999999999485, -0.013940038011344422, 0.12042510414064994] 
